Unnamed: 0,label_x,url,brand,name,skin_type,price,concern,cs,label_y,img
21,face-moisturizer,https://www.sephora.com/product/cream-skin-refillable-toner-moisturizer-with-ceramides-peptides-P505897?skuId=2671857&icid2=products%20grid:p505897:product,laneige,cream skin refillable toner & moisturizer with ceramides and peptides,oily,$36.00 ,"dryness,loss of firmness,elasticity,,,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2671857-main-zoom.jpg?pb=allure-2023-bestofbeauty-badge&imwidth=175
22,face-moisturizer,https://www.sephora.com/product/summer-fridays-cloud-dew-oil-free-gel-cream-P466153?skuId=2412856&icid2=products%20grid:p466153:product,summer fridays,cloud dew gel cream moisturizer,normal,$45.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2412856-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
22,face-moisturizer,https://www.sephora.com/product/summer-fridays-cloud-dew-oil-free-gel-cream-P466153?skuId=2412856&icid2=products%20grid:p466153:product,summer fridays,cloud dew gel cream moisturizer,dry,$45.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2412856-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
22,face-moisturizer,https://www.sephora.com/product/summer-fridays-cloud-dew-oil-free-gel-cream-P466153?skuId=2412856&icid2=products%20grid:p466153:product,summer fridays,cloud dew gel cream moisturizer,combination,$45.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2412856-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
22,face-moisturizer,https://www.sephora.com/product/summer-fridays-cloud-dew-oil-free-gel-cream-P466153?skuId=2412856&icid2=products%20grid:p466153:product,summer fridays,cloud dew gel cream moisturizer,oily,$45.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2412856-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,normal,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,normal,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,dry,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,dry,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,combination,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,combination,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,oily,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,face-moisturizer,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
23,face-moisturizer,https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products%20grid:p429952:product,summer fridays,jet lag mask + moisturizer,oily,$49.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2473361-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
24,face-moisturizer,https://www.sephora.com/product/all-day-hydrator-hydrate-glow-P438617?skuId=2457950&icid2=products%20grid:p438617:product,sephora collection,all day hydrator hyaluronic acid moisturizer ,normal,$20.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2457950-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
24,face-moisturizer,https://www.sephora.com/product/all-day-hydrator-hydrate-glow-P438617?skuId=2457950&icid2=products%20grid:p438617:product,sephora collection,all day hydrator hyaluronic acid moisturizer ,dry,$20.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2457950-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
24,face-moisturizer,https://www.sephora.com/product/all-day-hydrator-hydrate-glow-P438617?skuId=2457950&icid2=products%20grid:p438617:product,sephora collection,all day hydrator hyaluronic acid moisturizer ,combination,$20.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2457950-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
24,face-moisturizer,https://www.sephora.com/product/all-day-hydrator-hydrate-glow-P438617?skuId=2457950&icid2=products%20grid:p438617:product,sephora collection,all day hydrator hyaluronic acid moisturizer ,oily,$20.00 ,"dryness,,,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2457950-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
25,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?skuId=2736452&icid2=products%20grid:p510263:product,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",normal,$59.00 ,"fine lines,wrinkles, pores,dullness,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
25,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?skuId=2736452&icid2=products%20grid:p510263:product,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",dry,$59.00 ,"fine lines,wrinkles, pores,dullness,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
25,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?skuId=2736452&icid2=products%20grid:p510263:product,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",combination,$59.00 ,"fine lines,wrinkles, pores,dullness,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
25,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?skuId=2736452&icid2=products%20grid:p510263:product,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",oily,$59.00 ,"fine lines,wrinkles, pores,dullness,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
26,face-moisturizer,https://www.sephora.com/product/innbeauty-project-extreme-cream-firming-moisturizer-P509828?skuId=2734002&icid2=products%20grid:p509828:product,innbeauty project,"extreme cream anti-aging, firming, & lifting refillable moisturizer",dry,$48.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734002-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
26,face-moisturizer,https://www.sephora.com/product/innbeauty-project-extreme-cream-firming-moisturizer-P509828?skuId=2734002&icid2=products%20grid:p509828:product,innbeauty project,"extreme cream anti-aging, firming, & lifting refillable moisturizer",combination,$48.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734002-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
27,face-moisturizer,https://www.sephora.com/product/rose-hyaluronic-acid-lightweight-moisturizer-P507330?skuId=2704773&icid2=products%20grid:p507330:product,fresh,rose & hyaluronic acid lightweight moisturizer,normal,$46.00 ,"fine lines,wrinkles, pores,dryness,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2704773-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
27,face-moisturizer,https://www.sephora.com/product/rose-hyaluronic-acid-lightweight-moisturizer-P507330?skuId=2704773&icid2=products%20grid:p507330:product,fresh,rose & hyaluronic acid lightweight moisturizer,dry,$46.00 ,"fine lines,wrinkles, pores,dryness,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2704773-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
27,face-moisturizer,https://www.sephora.com/product/rose-hyaluronic-acid-lightweight-moisturizer-P507330?skuId=2704773&icid2=products%20grid:p507330:product,fresh,rose & hyaluronic acid lightweight moisturizer,combination,$46.00 ,"fine lines,wrinkles, pores,dryness,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2704773-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
27,face-moisturizer,https://www.sephora.com/product/rose-hyaluronic-acid-lightweight-moisturizer-P507330?skuId=2704773&icid2=products%20grid:p507330:product,fresh,rose & hyaluronic acid lightweight moisturizer,oily,$46.00 ,"fine lines,wrinkles, pores,dryness,",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2704773-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
28,face-moisturizer,https://www.sephora.com/product/ole-henriksen-strength-trainer-peptide-boost-moisturizer-P479339?skuId=2547917&icid2=products%20grid:p479339:product,olehenriksen,skin barrier strengthening moisturizer with peptides and niacinamide,normal,$52.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2547917-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
28,face-moisturizer,https://www.sephora.com/product/ole-henriksen-strength-trainer-peptide-boost-moisturizer-P479339?skuId=2547917&icid2=products%20grid:p479339:product,olehenriksen,skin barrier strengthening moisturizer with peptides and niacinamide,dry,$52.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2547917-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
28,face-moisturizer,https://www.sephora.com/product/ole-henriksen-strength-trainer-peptide-boost-moisturizer-P479339?skuId=2547917&icid2=products%20grid:p479339:product,olehenriksen,skin barrier strengthening moisturizer with peptides and niacinamide,combination,$52.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2547917-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
28,face-moisturizer,https://www.sephora.com/product/ole-henriksen-strength-trainer-peptide-boost-moisturizer-P479339?skuId=2547917&icid2=products%20grid:p479339:product,olehenriksen,skin barrier strengthening moisturizer with peptides and niacinamide,oily,$52.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2547917-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
29,face-moisturizer,https://www.sephora.com/product/caudalie-vinohydra-gel-moisturizer-with-hyaluronic-acid-aloe-vera-P511717?skuId=2744365&icid2=products%20grid:p511717:product,caudalie,vinohydra gel moisturizer with hyaluronic acid & aloe vera,combination,$38.00 ,"dryness, redness,loss of firmness,elasticity",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2744365-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
29,face-moisturizer,https://www.sephora.com/product/caudalie-vinohydra-gel-moisturizer-with-hyaluronic-acid-aloe-vera-P511717?skuId=2744365&icid2=products%20grid:p511717:product,caudalie,vinohydra gel moisturizer with hyaluronic acid & aloe vera,oily,$38.00 ,"dryness, redness,loss of firmness,elasticity",0.4082482904638631,face-moisturizer,https://www.sephora.com/productimages/sku/s2744365-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
30,face-moisturizer,https://www.sephora.com/product/peptide-21-lift-firm-moisturizer-P442743?skuId=2734457&icid2=products%20grid:p442743:product,peter thomas roth,peptide skinjection™ moisture infusion refillable cream      ,normal,$55.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734457-main-zoom.jpg?imwidth=175
30,face-moisturizer,https://www.sephora.com/product/peptide-21-lift-firm-moisturizer-P442743?skuId=2734457&icid2=products%20grid:p442743:product,peter thomas roth,peptide skinjection™ moisture infusion refillable cream      ,dry,$55.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734457-main-zoom.jpg?imwidth=175
30,face-moisturizer,https://www.sephora.com/product/peptide-21-lift-firm-moisturizer-P442743?skuId=2734457&icid2=products%20grid:p442743:product,peter thomas roth,peptide skinjection™ moisture infusion refillable cream      ,combination,$55.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734457-main-zoom.jpg?imwidth=175
30,face-moisturizer,https://www.sephora.com/product/peptide-21-lift-firm-moisturizer-P442743?skuId=2734457&icid2=products%20grid:p442743:product,peter thomas roth,peptide skinjection™ moisture infusion refillable cream      ,oily,$55.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,face-moisturizer,https://www.sephora.com/productimages/sku/s2734457-main-zoom.jpg?imwidth=175
31,face-moisturizer,https://www.sephora.com/product/the-inkey-list-supersolutions-acne-clearing-moisturizer-2-novoretin-P506554?skuId=2673333&icid2=products%20grid:p506554:product,the inkey list,supersolutions acne clearing moisturizer 2% novoretinᵀᴹ,normal,$20.00 ,"dryness, uneven texture,acne/blemishes,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2673333-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
31,face-moisturizer,https://www.sephora.com/product/the-inkey-list-supersolutions-acne-clearing-moisturizer-2-novoretin-P506554?skuId=2673333&icid2=products%20grid:p506554:product,the inkey list,supersolutions acne clearing moisturizer 2% novoretinᵀᴹ,dry,$20.00 ,"dryness, uneven texture,acne/blemishes,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2673333-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
31,face-moisturizer,https://www.sephora.com/product/the-inkey-list-supersolutions-acne-clearing-moisturizer-2-novoretin-P506554?skuId=2673333&icid2=products%20grid:p506554:product,the inkey list,supersolutions acne clearing moisturizer 2% novoretinᵀᴹ,combination,$20.00 ,"dryness, uneven texture,acne/blemishes,",0.2041241452319315,face-moisturizer,https://www.sephora.com/productimages/sku/s2673333-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
